Review,Price,Shipping,Outlook,Quality,Size,Shop_Service,General,Others
Hàng của shop rất đẹp,-1,-1,1,-1,-1,-1,-1,-1
"Giao hàng nhanh, giày nhìn khá đẹp, mặc dù mk chưa đi thử, k biết có êm chân k, xin cảm ơn",-1,1,2,-1,-1,-1,-1,-1
"Hàng giao nhanh, giày đeo rất đẹp ạ, mọi người nên mua nhé",-1,1,1,-1,-1,-1,-1,-1
Chưa biết đi lâu dài bền hay k nhưng giày đẹp phì hợp giá tiền,-1,-1,2,-1,-1,-1,-1,-1
Đường chỉ khâu không đều vẫn có nhìu chỗ bị bẩn nên đặt thêm 1 size so vs số đo của mk nhưng giày ik rất êm vs giá thành z cx hợp lí,-1,-1,0,1,-1,-1,-1,-1
dày đẹp hợp với giá tiền của học xinh bạn nên mua để đi học đi chơi nhé,2,-1,1,-1,-1,-1,-1,-1
giày đẹp giao khá nhanh nch là siu ổn vs giá nha,-1,1,1,-1,-1,-1,1,-1
Giày ok lắm nha mn ơi,-1,-1,-1,-1,-1,-1,1,-1
"Giày đẹp , giao hàng nhanh đi hơi rộng so với size chân bình thường  Mua lần 2,3 vẫn ok nha",-1,1,1,-1,2,-1,-1,-1
"Giày rất đẹp nha mọi người ,giao hàng nhanh chóng, shipper vào hẳn nhà nha",-1,1,1,-1,-1,-1,-1,-1
"Giày đẹp lắm, đóng gói  cẩn thật  ,giao hàng  nhanh ,rất  đáng  mua",-1,1,1,-1,-1,1,-1,-1
"giày đẹp và đi rất thoải mái, nhưng hơi chật, mng nên chọn tăng một size đi cho thoải mái",-1,-1,1,1,0,-1,-1,-1
"Giày đẹp chất lượng giá tiền phù hợp, giao hàng nhanh nên mua nha mọi người",2,1,1,1,-1,-1,-1,-1
"Hàng đẹp đúng chất đi êm,nên mua nha mọi người",-1,-1,1,1,-1,-1,-1,-1
Hàng êm ái đang mua,-1,-1,-1,1,-1,-1,-1,-1
hàng đẹp giao nhanh 1/2 ngày là có hàng shop bán hàng siuuuu đẹp lên chân đẹp,-1,1,1,-1,-1,-1,-1,-1
"Hàng chất lượng tốt, tuy nhiên nên cho KH chọn màu như ý, ko nên ngẫu nhiên",-1,-1,-1,1,-1,0,-1,-1
Giao hàng quốc tế nên hỏi lâu chút. Nhưng giầy đẹp. Ok so với giá tiền,-1,0,1,-1,-1,-1,1,-1
Giày đi rất nhẹ❤️,-1,-1,-1,1,-1,-1,-1,-1
"Đẹp, rẻ ,đi rất em sp ok",1,-1,1,1,-1,-1,-1,-1
Giày đẹp đeo vào vừa inn lunn đúng là đáng tiền mua mn tham khảo ảnh chụp ha,2,-1,1,-1,1,-1,-1,-1
"Shop bán hàng mãi đỉnh, hàng quá là oki luôn nha❤️",-1,-1,-1,-1,-1,1,-1,-1
""" Bà ngoại nói, có hai điều không thể bỏ lỡ trong cuộc sống. Đó là những chuyến xe cuối cùng và những người yêu ta thật lòng. """,-1,-1,-1,-1,-1,-1,-1,2
"Giày đẹp, hqua đặt hnay có r, đất chi là ưng luôn, sẽ ủng hộ shop nữa🥰",-1,1,1,-1,-1,-1,-1,-1
Giao hàng nhanh đặt bữa thứ 3 mà thứ 7 đã có giày đẹp,-1,1,1,-1,-1,-1,-1,-1
"Đóng gói rất cẩn thậnnnn, giao hơiiii lâuuu, nói chung cũng ổn",-1,0,-1,-1,-1,1,2,-1
Hàng đúng mô tả đi thử rồi Em kiểu dáng thời trang được.ủng hộ shop thêm 2 đôi nữa. Giao hàng hơi lâu,-1,0,1,-1,-1,-1,-1,-1
Giày size39 mà như 38các bạn nên đặt size to hơn một chút nhé lúc giao về hộp bị méo lắm:((,-1,-1,-1,-1,-1,0,-1,-1
"Giao nhanh, oke",-1,1,-1,-1,-1,-1,-1,-1
"Fast delivery, match description, perfectly fit, extremely comfy",-1,-1,-1,-1,-1,-1,-1,2
Giày với giá ntnay thì quá ok r. Đẹp. Nhma t đặt deal sốc có hộp và tất nhma shop gửi lại mỗi giày nên hơi móp :)),-1,-1,1,-1,-1,0,1,-1
"giày đẹp, nhẹ, êm, giao hàng nhanh, mà hộp hơi móp 1 tí nhưng hông sao",-1,-1,1,1,-1,2,-1,-1
"Đúng như trên hình , đi rất đẹp vừa chân chất liệu bền đi đc lâu , dễ phối đồ , đi chơi hay đi du lịch đều rất êm chân nha mn , shop nhiệt tình , giao hàng nhanh ko bị móp méo hàng , nói chung nhận hàng ưng lắm luôn í ko nghĩ là nó ngoài sức tưởng tượng luôn ạ , giá mk săn nên đc giá rất hợp lí nên mua nha mn ơi đẹp khỏi bàn luôn ạ , sẽ ủng hộ shop vào lần tới ạ",2,1,1,1,-1,1,-1,-1
Giày phù hợ giá tiền. Nhưng đặt 37 giao 36 nha má. Đeo bị kick nhưng đang cần đi nên thoaiii,-1,-1,-1,-1,0,-1,2,-1
ggenhhhhhhyyyyhhjjjjjbvvcccffđffbhhhhtghbkifdswwrgbbbnkkkjufgvvcfđghjk,-1,-1,-1,-1,-1,-1,-1,2
"Thật sự là có hơi thất vọng ạ, ko có bill, hộp giày bị méo, kiểu có người chọc thủng để xem bên trong, giày có 1 số chỗ bị bẩn, nhưng về chất lượng thì thấy vẫn OK 🤧🤧🤧",-1,-1,0,2,-1,0,-1,-1
Hàng đẹp mang thấy êm chân. Mình mua hàng có voucher giảm giá nên giá cũng okk,1,-1,1,1,-1,-1,-1,-1
Giay đep nhưng không co hôp nên hơi thât vong,-1,-1,1,-1,-1,0,-1,-1
"Giày đẹp nha, nên chọn đúng size. Đi được 2 kiểu, rất ok với giá tiền. Hình ảnh và vid chỉ để nhận xu thôii",2,-1,1,-1,2,-1,-1,-1
"Giày m mua tăng thêm 1size r nma n vẫn hơi bé so với chân m 😅 giày đẹp, chắc, đế cứng nha. Nói chung là ổn, phù hợp với giá hssv.",2,-1,1,1,0,-1,-1,-1
"Giày đẹp , đi hơi chật một chút nhưng mà vẫn đi vào được(ảnh mang tính chất nhận xu)",-1,-1,1,-1,0,-1,-1,-1
"Chất đẹp, đúng như ảnh shop chụp",-1,-1,1,-1,-1,-1,-1,-1
"Giày đẹp y hình,shop giao hàng nhanh.sẽ ủng hộ shop dài dài",-1,1,1,-1,-1,-1,-1,-1
Rất hài lòng với sản phẩm Giá thành phù hợp Nói chung là OK💞,2,-1,-1,-1,-1,-1,2,-1
"hộp cũng không có, đựng trong túi bóng không nhưng giày không bị bóp méo nên 3 sao thôi :&gt;",-1,-1,-1,-1,-1,0,-1,-1
Chất lượng phù hợp với giá tiền. Đi nhẹ. Êm chân. Size chuẩn. Nên mua,-1,-1,-1,1,1,-1,-1,-1
Đi đúng size nha. Giày đẹp mà rẻ nên mua nha mn,1,-1,1,-1,1,-1,-1,-1
Lần thứ  4 mua hàng. Giao hàng đầy đủ. Giày rẻ mà chất lượng khỏi chê luôn,1,-1,-1,1,-1,-1,-1,-1
"Đúng là tiền nào của nấy thui nha mọi người,giày cũng ổn so vs giá tiền này r,tuy nhiên buồn là không có hộp đựng lun ạ:(",-1,-1,-1,-1,-1,0,2,-1
Đẹp nhaa đóng gói kĩ còn có cả xốp để dữ phim nữa xịn hơn trong hình rất nhiều mình mua 95k mà đẹp vaiii,1,-1,1,1,-1,1,-1,-1
Đẹp rất chất lượng uy tín,-1,-1,-1,1,-1,1,-1,-1
Đẹp lắm á mng nên mua nha  Hình ảnh mang t. Minh hoạ thui,-1,-1,1,-1,-1,-1,-1,-1
Đế hơi đểu những cũng tạm được nói chung là đi được kh ảnh hưởng gì,-1,-1,-1,0,-1,-1,2,-1
Sp như hình Giáo hàng nhanh Vs giá hơn 100k  Ổn định,2,1,-1,-1,-1,1,-1,-1
Nói chung là giày tạm được. Cũng có 1 vài lỗi nhưng vẫn OK. Giao hàng hơi lâu tý 😂😂😂,-1,0,-1,-1,-1,-1,2,-1
"rất thích giày và shop tư vấn rất nhiệt tình , mặc  dù giày hơi rộng nhưng lỗi do mình nên ko trách shop đc",-1,-1,-1,-1,0,1,1,-1
Mong sau shop bọc kĩ hơn,-1,-1,-1,-1,-1,0,-1,-1
"Mang rất êm chân, thích lắm.",-1,-1,-1,1,-1,-1,-1,-1
Chuẩn bị hàng nhanh .giầy đẹp. Túm lại là ưng,-1,-1,1,-1,-1,1,-1,-1
"Giày xinh, ny mình đi quân sự vừa đeo  đẹp vừa bền  Lần sau sẽ mua tiếp, săn dc giá rẻ",1,-1,1,1,-1,-1,-1,-1
"Mua cho cháu nên ko có hình ảnh,nhưng thấy bảo đẹp,hơi rộng so với cỡ cháu đi hằng ngày,nên bạn nào mua nhích lại size chút nhé.",-1,-1,1,-1,0,-1,-1,-1
Giày y ảnh luôn nha mn cực kì nên mua shop đóng cả thêm hộp cattong bên ngoai cơ😽nhưng khuyên mn nên lấy thừa 1 sz tại mình thấy lấy đúng sz đi bị kích lắm huhuuh mà giày lại đẹp❤️giao hàng nhanh lắm nhaa chắc sẽ quay lại ủng hộ shop tiếp❣️,-1,1,1,-1,0,1,-1,-1
Giày xấu quắc hèn gì giá rẻ là phải ai ham ngon bổ rẻ thì mua để mang thôi chứ ...,1,-1,0,-1,-1,-1,-1,-1
Hình ảnh chỉ mang tc nhận xu,-1,-1,-1,-1,-1,-1,-1,2
"Vải này cảm giác sẽ dễ bị ố lắm. Trước có đôi vải kiểu này, bọc k đi, 1 thời gian nó ố.  Còn lại thít chặt dây thì đi vừa nhưng vì giày trật phần mũi chân nên tiếc quá. Đi lại nhiều sẽ khó chịu. Đánh giá 5 hoa là shop chuyển hàng fast vs fast luôn. Tối đặt, sáng 9h ngày kia đã alo em ơi, nhận hàng. Cũng ở HN nhiều shop mân mê chán mới gửi. Tóm lại vs 100k thì giày ổn nhé.",-1,1,-1,0,-1,-1,-1,-1
Bấuosososo bsjsisosos hsisososhg  10 điểm. Quá tuyệt vời  Hsisoso vsisiso bsisis beisoso gsyusuais,-1,-1,-1,-1,-1,-1,-1,2
Fake thoi nma mua cho con e t ko giữ như v là đc r,-1,-1,-1,-1,-1,-1,-1,2
Giày k giống hình lỗ k đều miếng lót to hơn so với giày nói chung k nên mua hình ảnh do k chụp đc ạ,-1,-1,-1,-1,-1,0,0,-1
videooo mangg tính chất nhật xuuuuuuuuuu,-1,-1,-1,-1,-1,-1,-1,2
Mới đi đã bị gãy mũi r nhưng đẹp tiền rẻ thế là đẹp rồi không mong muốn  hơn nữa. 🙃🙃,1,-1,1,0,-1,-1,-1,-1
Đẹp giao lâu ..mua 2 đôi má ưng một đôi thôi giao cả tháng mới nhận hàng,-1,0,1,-1,-1,-1,-1,-1
Hàng giao nhanh đúng mẫu,-1,1,-1,-1,-1,-1,-1,-1
Ko có xốp để giữ fhom giày đẹp cx OK,-1,-1,-1,-1,-1,0,1,-1
Hàng giao nhanh đúng mẫu siêu đẹp mà hơi nặng chân,-1,1,-1,2,-1,1,-1,-1
Nói chung là chất lg hợp vs giá tiền =)) tiền nào thì của nấy,-1,-1,-1,2,-1,-1,-1,-1
Giày đẹp giao nhanh đi êm chân blablablablablaa,-1,1,1,1,-1,-1,-1,-1
"hàng đẹp, hài lòng, da mềm dễ chịu, nói chung là vừa với mong đợi.",-1,-1,1,1,-1,-1,-1,-1
Hàng xịn nè đúng mẫu đúng như shop mô tả chất lượng lắm nha nên mua,-1,-1,-1,-1,-1,1,1,-1
"Giày đẹp, giao hàng nhanh, màu trắng ko bị bẩn, đeo vừa đúng sz luôn mng nên mua nhé chất lượng lắm",-1,1,1,-1,1,-1,-1,-1
không ngờ là mua được với giá rẻ như vậy mà có thể nhận được hàng xịn 100đ cho shop luôn ạ,1,-1,-1,-1,-1,-1,1,-1
"Shop ghi chân 26,5-27 đi size 43 tôi chân 26 đi 43 mà đau hết ngón cái!mong shop phản hồi",-1,-1,-1,-1,0,-1,-1,-1
Giày đẹp lắm ạ Chuẩn form nha  Mọi người nên mua ạ,-1,-1,1,-1,-1,-1,-1,-1
Giày đẹp vừa chân y đúc giao hàng cũng rất nhanh sẽ ủng hộ shop tiếp ￼,-1,1,1,-1,1,-1,-1,-1
Ak I love it all I just want you to to do is a great job and I’ll be happy for it and,-1,-1,-1,-1,-1,-1,-1,2
Giày okila lắm ạ form đẹp mang lên chân hơi cứng có miếng lót giày bằng nhựa mua gần 1thg rôi mà vẫn ưng,-1,-1,1,0,-1,-1,-1,-1
Sản phẩm tuyệt vời. Mình mua đúng đợt sale được giảm mà không ngờ chất lượng tốt đến vậy. Cảm ơn shop nhé!,-1,-1,-1,1,-1,-1,1,-1
"Giày xinh, mang chắc chân. Đóng gói hơi sơ sài nhưng bù lại giày lại rất ok",-1,-1,1,1,-1,0,-1,-1
"Giày rất oklia luôn, tầm giá này mua để đeo rất ổn, nhẹ nhàng, form rất đẹp, đeo khít chân",-1,-1,1,-1,1,-1,1,-1
"[TB] TRỌN GÓI 10K - BAO DATA, GỌI CẢ NGÀY! 1. Soạn 1N gửi 191: 10K/ngày có 5GB, miễn phí gọi điện (20p/cuộc nội mạng, 5p ngoại mạng), SMS nội mạng, TV360 2. Soạn 3N gửi 191: 30K/3 ngày có 15GB (5GB/ngày), miễn phí gọi điện (20p/cuộc nội mạng, 15p ngoại mạng), SMS nội mạng, TV360 Gói cước gia hạn khi",-1,-1,-1,-1,-1,-1,-1,2
Hình ảnh chỉ mang tính chất minh họa và nhận xu nhé còn giày cũng ổn phết,-1,-1,-1,-1,-1,-1,2,-1
Có 1 đôi chưa được gia công cao su đế,-1,-1,-1,-1,-1,0,-1,-1
Mình đặt 2 đôi nhưng shop chỉ gửi mình 1 đôi giày mà giá tiền vẫn như thế . Đơn hàng thì gần cả tháng mới nhận đc,-1,-1,-1,-1,-1,-1,-1,2
Shop tư vấn nhiệt tình. Đóng gói rất cẩn thận. Giày đi nhẹ và êm.,-1,-1,-1,1,-1,1,-1,-1
"Giày oke, phù hợp giá tiền. Mua giày nhóm đi cũng xinh xinh dkhdbsj",2,-1,1,-1,-1,-1,1,-1
"Giày rất đẹp, mọi người nên mua để ủng hộ shop nha, sản phẩm khoong chê vào đâu dc. Nhìn thì đế hơi cao, nhưng khi đi vào thì k cao lắm đâu nha",-1,-1,1,-1,-1,-1,1,-1
vừa chân giao nhanh đóng gói kĩ,-1,1,-1,-1,1,1,-1,-1
"đẹp lắm nha, đóng gói cẩn thận, hàng giao nhanh, shipper nhiệt tình, rất tốtttt",-1,1,1,-1,-1,1,-1,-1
"Giày, đẹp. so với ,giá tiền này thì quá ok rồi, chất lượng lắm ạ",-1,-1,1,1,-1,-1,-1,-1
Giày đẹp ạ đáng mua trong tầm giá,-1,-1,1,-1,-1,-1,-1,-1
Giầy đẹp nha đi vào vừa in luôn  Lần sau sẽ ủng hộ shop tiếp  5 ⭐️ lunnnnn,-1,-1,1,-1,1,-1,-1,-1
Ỗn với giá tiền,-1,-1,-1,-1,-1,-1,2,-1
"Giày này mua giá rẻ mà siêu chất lượng luôn ý,  đóng gói cực kì chắc chắn luôn , ko ngờ với giá tiền tiền này mà có thể mua đc đôi giày đẹp như này vượt xa mong đợi,  mk sẽ ủng hộ shop nhiều =))))",1,-1,1,-1,-1,1,-1,-1
Giao hàng nhanh ship thân thiện giày đẹp  Đế giày mền bxjdiuegdjxnxxjdjdbc jdjdhfjffjcjjfdid,-1,1,1,1,-1,-1,-1,-1
Tạm ổn   Qwertyuiopasdfghjklzxcvbnm maskdflfocwksiidcjwkwk,-1,-1,-1,-1,-1,-1,2,-1
Nhiều chỉ thừa và bị lỗi,-1,-1,-1,0,-1,-1,-1,-1
"chân 24cm đi vừa in luôn ạ, form giày cứng cáp, đẹp lắm á mỗi cái shop để giày trong hộp hơi chật nên gót giày gãy 1 tí",-1,-1,1,-1,1,-1,-1,-1
có hai thứ khiến mình khó chịu thứ nhất giày hong giống hình Thứ hai cứng quá mang khiến chân đau Còn lqij đều đc 😢,-1,-1,-1,0,-1,0,-1,-1
"Fom nam nhìn kiểu giầy dài, nữ đặt nhỏ sai lại là ok",-1,-1,-1,-1,2,-1,-1,-1
Giày bé nhất r mà vẫn rộng  Huhu mong đi tất nx nó vừa Giao hàng nhanh 2 ngày là có  Đóng gói ko chắc chắn lắm nên hộp bị rách nma giày vẫn ok  Nch lad ổn,-1,1,-1,-1,0,0,2,-1
"Giao hàng siêu nhanh. Hôm trc đặt hsau có luôn. Giày mùi nhựa quá, mua về cho 2 cụ ở nhà đi tập thể dục, chưa biết đi êm ko nhưng nhìn mẫu mã khá ưng. Ảnh chỉ mang tính chất nhận xu",-1,1,1,2,-1,-1,-1,-1
"Giày cũng đẹp nhé, phù hợp mu đi học thể dục",-1,-1,1,-1,-1,-1,-1,-1
"Vừa ra mẫu mới ngựa ngựa lên shopee lựa thì đập vào mắt là shop này đọc đánh giá toàn 5 sao feedback quá đẹp cái ưng liền. nhận hàng thì chuẩn luôn đúng hàng Quảng Châu cao cấp gia công đường kim mũi chỉ đều nét luôn mà giá quá ok nói chung là so với chỗ khác bán thì như nhau mà chất lượng mình nghĩ ở đây ok nhất luôn, từ khâu đóng gói sản phẩm tới cách trả lời tin nhắn hỗ trợ khách hàng đều tốt 100 điểm.Chắc chắn mình sẽ giới thiệu cho bạn bè mua ở đây rồi vì quá uy tín luôn mà,cảm ơn shop nhiều có tâm sẽ có tầm haha",-1,-1,1,1,-1,1,-1,-1
"Chất liệu giày rất cứng, đi bị dốc và bóp chân rất đau",-1,-1,-1,0,-1,-1,-1,-1
Dạ anh ngủ đi ạ ạ a ieoiwieeiueeyywuevđvbs x xxbjđbxbbđbnxdbbxdbdbxbxbxbxbx,-1,-1,-1,-1,-1,-1,-1,2
Chưa thử chưa biết như nào. Màu sắc kiểu dáng giống hình ảnh,-1,-1,1,-1,-1,-1,-1,-1
ổn  ko có vấn đề,-1,-1,-1,-1,-1,-1,2,-1
"Với giá tiền này thì giày rất ok. Đi êm chân, tuy nhiên bị ố 1 chút. Ko biết giặt sạch ko??? Đóng hàng tốt, giao hàng nhanh",-1,1,0,1,-1,1,1,-1
Sản phẩm quá tuyệt vời mong mọi người mua ủng hộ cho shop nhiều hơn nhé hàng đẹp lắm luôn ❤️,-1,-1,1,-1,-1,-1,1,-1
Mình nhắn shop gửi hàng sớm cho mình và 3 ngày mình đã nhận đc hàng shop làm ăn uy tín lần sau sẽ quay lại ủng hộ ❤,-1,1,-1,-1,-1,1,-1,-1
Sản phẩm đẹp lắm bên nữa . Gói hàng đẹp ngày ngắn  chắc chắn sẽ ủng hộ shop dài dài,-1,-1,1,1,-1,1,-1,-1
giầy đẹp giao hàng nhanh,-1,1,1,-1,-1,-1,-1,-1
Giày đẹp giá mua vậy là okey rồi . Sẽ ủng hộ shop nhiều hơn . Mọi ngừoi nên mua nha,-1,-1,1,-1,-1,-1,-1,-1
Với giá đó mua dc mọi ngưòi nhé.quên mất k chụp ảnh.ảnh mang t.c nhận xu,2,-1,-1,-1,-1,-1,-1,-1
"Giày đẹp, rẻ :) Lần đầu tiên theo trend và cảm thấy rất xứng đáng :D",1,-1,1,-1,-1,-1,-1,-1
Đóng cẩu thả,-1,-1,-1,-1,-1,0,-1,-1
"Giày khá đẹp ,nhưng màu của đế hơi khác",-1,-1,1,-1,-1,-1,-1,-1
"Đóng gói sản phẩm cẩn thận , giao hàng khá nhanh , giày nói chung là ok so với giá tiền",-1,-1,2,-1,-1,1,2,-1
Ko có đi học ko có thể làm đc vào năm nào ạ em đi học ko ạ em đi học ạ em cảm thấy rất vui khi thấy rất là vui khi được hỏi có thể là vui vẻ mạnh khỏe,-1,-1,-1,-1,-1,-1,-1,2
Giày đẹp vừa size Hình ảnh video chỉ mang tính chất nhận xu :),-1,-1,1,-1,1,-1,-1,-1
"hàng đẹp , giao hàng nhanh , lần sau sẽ ủng hộ shop 👌👌",-1,1,1,-1,-1,-1,-1,-1
Giày rẻ mà êm lắm nha. Đế xốp mềm mại nhẹ nhàng. T chạy bộ nhảy dây ầm ầm mà nó k đau chân. Kích cỡ thì nếu theo số liệu ở bảng size thì t đi 39 vừa nhưng về t phải đi tất vẫn hơi rộng nh ncl k có tụt chân ra đâu. Nó thoải mái.  Giao hơi lâu nha. Nửa tháng lận. Nhưng chất lượng tốt. Giá rẻ. Ship cx rẻ nốt . thì cho 5 sao thôi. H.a t xoá mất r tại t đi nửa tháng hay hơn gì ấy t ms đánh giá mà😆,1,0,-1,1,0,-1,-1,-1
Giao hàng nhanh Đóng gói kĩ chắc chắn khá ứng Giônga hình Shipper thân thiện Sẽ mua lại,-1,1,-1,-1,-1,1,-1,-1
Đã nhận dc giày. Giày đáng mua nha,-1,-1,-1,-1,-1,-1,-1,2
Hàng chất liệu đẹp. Phù hợp giá tiền. Shop tư vấn nhiệt tình mn nên mua nhé. Hình ảnh &amp; video mang tính nhận xu :)),2,-1,-1,-1,-1,1,1,-1
Giày đẹp lắm ạ rẻ nhưng mà chất lượng lắm nha mọi người. Nên mua ạ,1,-1,1,1,-1,-1,-1,-1
"Hàng giao nhanhhh , đóng góiii cẩn thận , nên mua nhé mọi người",-1,1,-1,-1,-1,1,-1,-1
Vậy là xong phần đánh giá sản phẩm đã mua trên hệ thống sàn thương mại điện tử Shopee một cách nhanh chóng và vô cùng đơn giản phải không nào?,-1,-1,-1,-1,-1,-1,-1,2
Mình mua sp lần 2 của shop! Sp phù hợp với giá tiền! Thanks shop!,-1,-1,-1,-1,-1,-1,2,-1
Shop phục vụ tốt 👍,-1,-1,-1,-1,-1,1,-1,-1
"Giá quá rẻ mà lại đẹp nữa ạ.mẹ mình đeo vừa,form giầy chuẩn ạ.thank shop nhiều",1,-1,1,-1,1,-1,-1,-1
Giày có một bên có 1 vết ố vàng nhỏ nên ko sao giày rẻ mà như này cũng oki nên mua thử để đi,1,-1,2,-1,-1,-1,-1,-1
Giày đẹp có hộp có đồ cố định giày nữa rất ưng nhưng mà cái chữ in hơi phai màu mùi hơi nồng nhưng nói chung là 10₫❤️❤️❤️,-1,-1,1,2,-1,-1,1,-1
"Shop đóng gói và giao hàng nhanh, đáng mua nha, sản phẩm y hình nè",-1,1,1,-1,-1,1,-1,-1
Shop chuẩn bị hàng lâu . Giầy bị bẩn nhiều keo lem và các vệt mực trên da giày khá nhiều mk vẫn ko ưng cho lw vs giá tiền và mk đặt side to nhất nhưng vẫn bị chật. Đc cái shop cẩn thận có box bảo vệ hộp giầy,-1,-1,0,-1,0,0,-1,-1
Ok với giá tiền,2,-1,-1,-1,-1,-1,-1,-1
"Chân dài 255cm size 42 thoải mái nha,41 sẽ vừa nhé",-1,-1,-1,-1,-1,-1,-1,2
Đặt 2 đôi cùng 1 loại mà chữ 2 đôi khác nhau,-1,-1,-1,-1,-1,0,-1,-1
Giầy đẹp nhưng thừa dất nhiều chỉ,-1,-1,1,-1,-1,-1,-1,-1
"Giày mang khá là êm, giá rẻ nên vậy là ok rồi ạ không đòi hỏi cao ạ. Giao hàng nhanh. Các bạn nên tham khảo rồi mua ạ. Ưng lắm ạ. Form giày mang lên chân khá đẹp. Phối đồ cũng dễ nữa",1,1,-1,1,-1,-1,-1,-1
"Quá đẹp, lần sau sẽ ủng hộ shop.  Với giá tiền và chất lượng thì quá tốt.",1,-1,1,1,-1,-1,-1,-1
"đúng mẩu, đúng sai ok",-1,-1,1,-1,-1,-1,-1,-1
Hàng ưng quá hihi,-1,-1,-1,-1,-1,-1,1,-1
Lần đầu mua hàng của shop nhận hàng rất ưng giao hàng nhanh lần sau lại ủng hộ shop,-1,1,-1,-1,-1,-1,1,-1
